freq,frequenc,isced11,age,sex,unit,geo,TIME_PERIOD,values
A,NM12,ED5-8,Y16-64,M,PC,NL,2015,2.4
A,NM12,ED5-8,Y16-64,M,PC,NL,2022,13.6
A,NM12,ED5-8,Y16-64,M,PC,NO,2015,2.3
A,NM12,ED5-8,Y16-64,M,PC,NO,2022,10.1
A,NM12,ED5-8,Y16-64,M,PC,PL,2015,9.8
A,NM12,ED5-8,Y16-64,M,PC,PL,2022,17.7
A,NM12,ED5-8,Y16-64,M,PC,PT,2015,5
A,NM12,ED5-8,Y16-64,M,PC,PT,2022,10
A,NM12,ED5-8,Y16-64,M,PC,RO,2015,30.4
A,NM12,ED5-8,Y16-64,M,PC,RO,2022,41.8
A,NM12,ED5-8,Y16-64,M,PC,RS,2015,26.4
A,NM12,ED5-8,Y16-64,M,PC,RS,2022,36.9
A,NM12,ED5-8,Y16-64,M,PC,SE,2015,3.5
A,NM12,ED5-8,Y16-64,M,PC,SE,2022,17.3
A,NM12,ED5-8,Y16-64,M,PC,SI,2015,5
A,NM12,ED5-8,Y16-64,M,PC,SI,2022,21
A,NM12,ED5-8,Y16-64,M,PC,SK,2015,10.2
A,NM12,ED5-8,Y16-64,M,PC,SK,2022,33
A,NM12,ED5-8,Y16-64,M,PC,TR,2022,55.2
A,NM12,ED5-8,Y16-64,M,PC,UK,2015,8.3
A,NM12,ED5-8,Y16-64,T,PC,AL,2022,45.6
A,NM12,ED5-8,Y16-64,T,PC,AT,2015,7.6
A,NM12,ED5-8,Y16-64,T,PC,AT,2022,20.7
A,NM12,ED5-8,Y16-64,T,PC,BE,2015,9.7
A,NM12,ED5-8,Y16-64,T,PC,BE,2022,17.4
A,NM12,ED5-8,Y16-64,T,PC,BG,2015,32.3
A,NM12,ED5-8,Y16-64,T,PC,BG,2022,53.2
A,NM12,ED5-8,Y16-64,T,PC,CH,2015,2.1
A,NM12,ED5-8,Y16-64,T,PC,CH,2022,10.3
A,NM12,ED5-8,Y16-64,T,PC,CY,2015,19.3
A,NM12,ED5-8,Y16-64,T,PC,CY,2022,40.4
A,NM12,ED5-8,Y16-64,T,PC,CZ,2015,5.9
A,NM12,ED5-8,Y16-64,T,PC,CZ,2022,15
A,NM12,ED5-8,Y16-64,T,PC,DE,2015,7.5
A,NM12,ED5-8,Y16-64,T,PC,DE,2022,NA
A,NM12,ED5-8,Y16-64,T,PC,DK,2015,4.6
A,NM12,ED5-8,Y16-64,T,PC,DK,2022,10.8
A,NM12,ED5-8,Y16-64,T,PC,EE,2015,8.8
A,NM12,ED5-8,Y16-64,T,PC,EE,2022,18.8
A,NM12,ED5-8,Y16-64,T,PC,EL,2015,21.9
A,NM12,ED5-8,Y16-64,T,PC,EL,2022,37.5
A,NM12,ED5-8,Y16-64,T,PC,ES,2015,13
A,NM12,ED5-8,Y16-64,T,PC,ES,2022,17.1
A,NM12,ED5-8,Y16-64,T,PC,EU27_2020,2015,10.5
A,NM12,ED5-8,Y16-64,T,PC,FI,2015,2.6
A,NM12,ED5-8,Y16-64,T,PC,FI,2022,14.5
A,NM12,ED5-8,Y16-64,T,PC,FR,2015,3.9
A,NM12,ED5-8,Y16-64,T,PC,FR,2022,18.5
A,NM12,ED5-8,Y16-64,T,PC,HR,2015,21.7
A,NM12,ED5-8,Y16-64,T,PC,HR,2022,33.6
A,NM12,ED5-8,Y16-64,T,PC,HU,2015,13.1
A,NM12,ED5-8,Y16-64,T,PC,HU,2022,30
A,NM12,ED5-8,Y16-64,T,PC,IE,2015,8.4
A,NM12,ED5-8,Y16-64,T,PC,IE,2022,14.9
A,NM12,ED5-8,Y16-64,T,PC,IS,2015,1.7
A,NM12,ED5-8,Y16-64,T,PC,IT,2015,22.3
A,NM12,ED5-8,Y16-64,T,PC,IT,2022,34.9
A,NM12,ED5-8,Y16-64,T,PC,LT,2015,10.1
A,NM12,ED5-8,Y16-64,T,PC,LT,2022,28
A,NM12,ED5-8,Y16-64,T,PC,LU,2015,3.3
A,NM12,ED5-8,Y16-64,T,PC,LU,2022,8.8
A,NM12,ED5-8,Y16-64,T,PC,LV,2015,8.7
A,NM12,ED5-8,Y16-64,T,PC,LV,2022,34.4
A,NM12,ED5-8,Y16-64,T,PC,ME,2015,32.1
A,NM12,ED5-8,Y16-64,T,PC,ME,2022,44.7
A,NM12,ED5-8,Y16-64,T,PC,MK,2015,40.5
A,NM12,ED5-8,Y16-64,T,PC,MT,2015,17.9
A,NM12,ED5-8,Y16-64,T,PC,MT,2022,38.4
A,NM12,ED5-8,Y16-64,T,PC,NL,2015,3.1
A,NM12,ED5-8,Y16-64,T,PC,NL,2022,12.6
A,NM12,ED5-8,Y16-64,T,PC,NO,2015,2.3
A,NM12,ED5-8,Y16-64,T,PC,NO,2022,10.2
A,NM12,ED5-8,Y16-64,T,PC,PL,2015,10.8
A,NM12,ED5-8,Y16-64,T,PC,PL,2022,17.6
A,NM12,ED5-8,Y16-64,T,PC,PT,2015,6
A,NM12,ED5-8,Y16-64,T,PC,PT,2022,13
A,NM12,ED5-8,Y16-64,T,PC,RO,2015,31.3
A,NM12,ED5-8,Y16-64,T,PC,RO,2022,43.2
A,NM12,ED5-8,Y16-64,T,PC,RS,2015,28.1
A,NM12,ED5-8,Y16-64,T,PC,RS,2022,34.4
A,NM12,ED5-8,Y16-64,T,PC,SE,2015,2.9
A,NM12,ED5-8,Y16-64,T,PC,SE,2022,17.7
A,NM12,ED5-8,Y16-64,T,PC,SI,2015,6.1
A,NM12,ED5-8,Y16-64,T,PC,SI,2022,20.4
A,NM12,ED5-8,Y16-64,T,PC,SK,2015,10.6
A,NM12,ED5-8,Y16-64,T,PC,SK,2022,34.4
A,NM12,ED5-8,Y16-64,T,PC,TR,2022,54
A,NM12,ED5-8,Y16-64,T,PC,UK,2015,8
A,NM12,ED5-8,Y20-64,F,PC,AL,2022,46.3
A,NM12,ED5-8,Y20-64,F,PC,AT,2015,6
A,NM12,ED5-8,Y20-64,F,PC,AT,2022,19.6
A,NM12,ED5-8,Y20-64,F,PC,BE,2015,10.8
A,NM12,ED5-8,Y20-64,F,PC,BE,2022,18.1
A,NM12,ED5-8,Y20-64,F,PC,BG,2015,33.9
A,NM12,ED5-8,Y20-64,F,PC,BG,2022,53.8
A,NM12,ED5-8,Y20-64,F,PC,CH,2015,2
A,NM12,ED5-8,Y20-64,F,PC,CH,2022,11.8
A,NM12,ED5-8,Y20-64,F,PC,CY,2015,20.7
A,NM12,ED5-8,Y20-64,F,PC,CY,2022,45.1
A,NM12,ED5-8,Y20-64,F,PC,CZ,2015,5.7
A,NM12,ED5-8,Y20-64,F,PC,CZ,2022,13.8
A,NM12,ED5-8,Y20-64,F,PC,DE,2015,7.6
A,NM12,ED5-8,Y20-64,F,PC,DE,2022,NA
A,NM12,ED5-8,Y20-64,F,PC,DK,2015,5.2
A,NM12,ED5-8,Y20-64,F,PC,DK,2022,9.2
A,NM12,ED5-8,Y20-64,F,PC,EE,2015,8.3
A,NM12,ED5-8,Y20-64,F,PC,EE,2022,17.5
A,NM12,ED5-8,Y20-64,F,PC,EL,2015,21.6
A,NM12,ED5-8,Y20-64,F,PC,EL,2022,37.7
A,NM12,ED5-8,Y20-64,F,PC,ES,2015,13.8
A,NM12,ED5-8,Y20-64,F,PC,ES,2022,18.1
A,NM12,ED5-8,Y20-64,F,PC,EU27_2020,2015,11.1
A,NM12,ED5-8,Y20-64,F,PC,FI,2015,2.8
A,NM12,ED5-8,Y20-64,F,PC,FI,2022,14.9
A,NM12,ED5-8,Y20-64,F,PC,FR,2015,4.1
A,NM12,ED5-8,Y20-64,F,PC,FR,2022,19.1
A,NM12,ED5-8,Y20-64,F,PC,HR,2015,21.2
A,NM12,ED5-8,Y20-64,F,PC,HR,2022,33.4
A,NM12,ED5-8,Y20-64,F,PC,HU,2015,13.9
A,NM12,ED5-8,Y20-64,F,PC,HU,2022,30
A,NM12,ED5-8,Y20-64,F,PC,IE,2015,8.7
A,NM12,ED5-8,Y20-64,F,PC,IE,2022,15.8
A,NM12,ED5-8,Y20-64,F,PC,IS,2015,1.5
A,NM12,ED5-8,Y20-64,F,PC,IT,2015,23
A,NM12,ED5-8,Y20-64,F,PC,IT,2022,37.2
A,NM12,ED5-8,Y20-64,F,PC,LT,2015,10.2
A,NM12,ED5-8,Y20-64,F,PC,LT,2022,27.1
A,NM12,ED5-8,Y20-64,F,PC,LU,2015,3.4
A,NM12,ED5-8,Y20-64,F,PC,LU,2022,10.7
A,NM12,ED5-8,Y20-64,F,PC,LV,2015,8.3
A,NM12,ED5-8,Y20-64,F,PC,LV,2022,34.8
A,NM12,ED5-8,Y20-64,F,PC,ME,2015,32.6
A,NM12,ED5-8,Y20-64,F,PC,ME,2022,47.1
A,NM12,ED5-8,Y20-64,F,PC,MK,2015,44.5
A,NM12,ED5-8,Y20-64,F,PC,MT,2015,19.6
A,NM12,ED5-8,Y20-64,F,PC,MT,2022,39.2
A,NM12,ED5-8,Y20-64,F,PC,NL,2015,3.9
A,NM12,ED5-8,Y20-64,F,PC,NL,2022,11.5
A,NM12,ED5-8,Y20-64,F,PC,NO,2015,2.2
A,NM12,ED5-8,Y20-64,F,PC,NO,2022,10.3
A,NM12,ED5-8,Y20-64,F,PC,PL,2015,11.5
A,NM12,ED5-8,Y20-64,F,PC,PL,2022,17.6
A,NM12,ED5-8,Y20-64,F,PC,PT,2015,6.6
A,NM12,ED5-8,Y20-64,F,PC,PT,2022,14.9
A,NM12,ED5-8,Y20-64,F,PC,RO,2015,32.1
A,NM12,ED5-8,Y20-64,F,PC,RO,2022,44.5
A,NM12,ED5-8,Y20-64,F,PC,RS,2015,29.3
A,NM12,ED5-8,Y20-64,F,PC,RS,2022,32.5
A,NM12,ED5-8,Y20-64,F,PC,SE,2015,2.3
A,NM12,ED5-8,Y20-64,F,PC,SE,2022,18
A,NM12,ED5-8,Y20-64,F,PC,SI,2015,6.9
A,NM12,ED5-8,Y20-64,F,PC,SI,2022,20
A,NM12,ED5-8,Y20-64,F,PC,SK,2015,10.9
A,NM12,ED5-8,Y20-64,F,PC,SK,2022,35.4
A,NM12,ED5-8,Y20-64,F,PC,TR,2022,52.7
A,NM12,ED5-8,Y20-64,F,PC,UK,2015,7.7
A,NM12,ED5-8,Y20-64,M,PC,AL,2022,44.7
A,NM12,ED5-8,Y20-64,M,PC,AT,2015,9.1
A,NM12,ED5-8,Y20-64,M,PC,AT,2022,21.8
A,NM12,ED5-8,Y20-64,M,PC,BE,2015,8.5
A,NM12,ED5-8,Y20-64,M,PC,BE,2022,16.5
A,NM12,ED5-8,Y20-64,M,PC,BG,2015,30.1
A,NM12,ED5-8,Y20-64,M,PC,BG,2022,52.2
A,NM12,ED5-8,Y20-64,M,PC,CH,2015,2.2
A,NM12,ED5-8,Y20-64,M,PC,CH,2022,8.9
A,NM12,ED5-8,Y20-64,M,PC,CY,2015,17.4
A,NM12,ED5-8,Y20-64,M,PC,CY,2022,34.1
A,NM12,ED5-8,Y20-64,M,PC,CZ,2015,6.2
A,NM12,ED5-8,Y20-64,M,PC,CZ,2022,16.5
A,NM12,ED5-8,Y20-64,M,PC,DE,2015,7.4
A,NM12,ED5-8,Y20-64,M,PC,DE,2022,NA
A,NM12,ED5-8,Y20-64,M,PC,DK,2015,4
A,NM12,ED5-8,Y20-64,M,PC,DK,2022,12.9
A,NM12,ED5-8,Y20-64,M,PC,EE,2015,9.8
A,NM12,ED5-8,Y20-64,M,PC,EE,2022,20.8
A,NM12,ED5-8,Y20-64,M,PC,EL,2015,22.1
A,NM12,ED5-8,Y20-64,M,PC,EL,2022,37.2
A,NM12,ED5-8,Y20-64,M,PC,ES,2015,12
A,NM12,ED5-8,Y20-64,M,PC,ES,2022,15.9
A,NM12,ED5-8,Y20-64,M,PC,EU27_2020,2015,10
A,NM12,ED5-8,Y20-64,M,PC,FI,2015,2.4
A,NM12,ED5-8,Y20-64,M,PC,FI,2022,14
A,NM12,ED5-8,Y20-64,M,PC,FR,2015,3.6
A,NM12,ED5-8,Y20-64,M,PC,FR,2022,17.8
A,NM12,ED5-8,Y20-64,M,PC,HR,2015,22.5
A,NM12,ED5-8,Y20-64,M,PC,HR,2022,33.8
A,NM12,ED5-8,Y20-64,M,PC,HU,2015,12
A,NM12,ED5-8,Y20-64,M,PC,HU,2022,29.9
A,NM12,ED5-8,Y20-64,M,PC,IE,2015,8.1
A,NM12,ED5-8,Y20-64,M,PC,IE,2022,13.8
A,NM12,ED5-8,Y20-64,M,PC,IS,2015,1.8
A,NM12,ED5-8,Y20-64,M,PC,IT,2015,21.5
A,NM12,ED5-8,Y20-64,M,PC,IT,2022,31.7
A,NM12,ED5-8,Y20-64,M,PC,LT,2015,10
A,NM12,ED5-8,Y20-64,M,PC,LT,2022,29.3
A,NM12,ED5-8,Y20-64,M,PC,LU,2015,3.3
A,NM12,ED5-8,Y20-64,M,PC,LU,2022,6.9
A,NM12,ED5-8,Y20-64,M,PC,LV,2015,9.6
A,NM12,ED5-8,Y20-64,M,PC,LV,2022,33.6
A,NM12,ED5-8,Y20-64,M,PC,ME,2015,31.5
A,NM12,ED5-8,Y20-64,M,PC,ME,2022,41.9
A,NM12,ED5-8,Y20-64,M,PC,MK,2015,36.1
A,NM12,ED5-8,Y20-64,M,PC,MT,2015,16
A,NM12,ED5-8,Y20-64,M,PC,MT,2022,37.5
A,NM12,ED5-8,Y20-64,M,PC,NL,2015,2.4
A,NM12,ED5-8,Y20-64,M,PC,NL,2022,13.6
A,NM12,ED5-8,Y20-64,M,PC,NO,2015,2.3
A,NM12,ED5-8,Y20-64,M,PC,NO,2022,10.1
A,NM12,ED5-8,Y20-64,M,PC,PL,2015,9.8
A,NM12,ED5-8,Y20-64,M,PC,PL,2022,17.7
A,NM12,ED5-8,Y20-64,M,PC,PT,2015,5
A,NM12,ED5-8,Y20-64,M,PC,PT,2022,10
A,NM12,ED5-8,Y20-64,M,PC,RO,2015,30.4
A,NM12,ED5-8,Y20-64,M,PC,RO,2022,41.8
A,NM12,ED5-8,Y20-64,M,PC,RS,2015,26.4
A,NM12,ED5-8,Y20-64,M,PC,RS,2022,36.9
A,NM12,ED5-8,Y20-64,M,PC,SE,2015,3.5
A,NM12,ED5-8,Y20-64,M,PC,SE,2022,17.3
A,NM12,ED5-8,Y20-64,M,PC,SI,2015,5
A,NM12,ED5-8,Y20-64,M,PC,SI,2022,21
A,NM12,ED5-8,Y20-64,M,PC,SK,2015,10.2
A,NM12,ED5-8,Y20-64,M,PC,SK,2022,33
A,NM12,ED5-8,Y20-64,M,PC,TR,2022,55.2
A,NM12,ED5-8,Y20-64,M,PC,UK,2015,8.3
A,NM12,ED5-8,Y20-64,T,PC,AL,2022,45.6
A,NM12,ED5-8,Y20-64,T,PC,AT,2015,7.7
A,NM12,ED5-8,Y20-64,T,PC,AT,2022,20.7
A,NM12,ED5-8,Y20-64,T,PC,BE,2015,9.7
A,NM12,ED5-8,Y20-64,T,PC,BE,2022,17.4
A,NM12,ED5-8,Y20-64,T,PC,BG,2015,32.3
A,NM12,ED5-8,Y20-64,T,PC,BG,2022,53.2
A,NM12,ED5-8,Y20-64,T,PC,CH,2015,2.1
A,NM12,ED5-8,Y20-64,T,PC,CH,2022,10.3
A,NM12,ED5-8,Y20-64,T,PC,CY,2015,19.3
A,NM12,ED5-8,Y20-64,T,PC,CY,2022,40.4
A,NM12,ED5-8,Y20-64,T,PC,CZ,2015,5.9
A,NM12,ED5-8,Y20-64,T,PC,CZ,2022,15
A,NM12,ED5-8,Y20-64,T,PC,DE,2015,7.5
A,NM12,ED5-8,Y20-64,T,PC,DE,2022,NA
A,NM12,ED5-8,Y20-64,T,PC,DK,2015,4.6
A,NM12,ED5-8,Y20-64,T,PC,DK,2022,10.8
A,NM12,ED5-8,Y20-64,T,PC,EE,2015,8.8
A,NM12,ED5-8,Y20-64,T,PC,EE,2022,18.8
A,NM12,ED5-8,Y20-64,T,PC,EL,2015,21.9
A,NM12,ED5-8,Y20-64,T,PC,EL,2022,37.5
A,NM12,ED5-8,Y20-64,T,PC,ES,2015,13
A,NM12,ED5-8,Y20-64,T,PC,ES,2022,17.1
A,NM12,ED5-8,Y20-64,T,PC,EU27_2020,2015,10.6
A,NM12,ED5-8,Y20-64,T,PC,FI,2015,2.6
A,NM12,ED5-8,Y20-64,T,PC,FI,2022,14.5
A,NM12,ED5-8,Y20-64,T,PC,FR,2015,3.9
A,NM12,ED5-8,Y20-64,T,PC,FR,2022,18.5
A,NM12,ED5-8,Y20-64,T,PC,HR,2015,21.8
A,NM12,ED5-8,Y20-64,T,PC,HR,2022,33.6
A,NM12,ED5-8,Y20-64,T,PC,HU,2015,13.1
A,NM12,ED5-8,Y20-64,T,PC,HU,2022,30
A,NM12,ED5-8,Y20-64,T,PC,IE,2015,8.4
A,NM12,ED5-8,Y20-64,T,PC,IE,2022,14.9
A,NM12,ED5-8,Y20-64,T,PC,IS,2015,1.7
A,NM12,ED5-8,Y20-64,T,PC,IT,2015,22.4
A,NM12,ED5-8,Y20-64,T,PC,IT,2022,34.9
A,NM12,ED5-8,Y20-64,T,PC,LT,2015,10.1
A,NM12,ED5-8,Y20-64,T,PC,LT,2022,28
A,NM12,ED5-8,Y20-64,T,PC,LU,2015,3.3
A,NM12,ED5-8,Y20-64,T,PC,LU,2022,8.8
A,NM12,ED5-8,Y20-64,T,PC,LV,2015,8.7
A,NM12,ED5-8,Y20-64,T,PC,LV,2022,34.4
A,NM12,ED5-8,Y20-64,T,PC,ME,2015,32.1
A,NM12,ED5-8,Y20-64,T,PC,ME,2022,44.7
A,NM12,ED5-8,Y20-64,T,PC,MK,2015,40.5
A,NM12,ED5-8,Y20-64,T,PC,MT,2015,17.9
A,NM12,ED5-8,Y20-64,T,PC,MT,2022,38.4
A,NM12,ED5-8,Y20-64,T,PC,NL,2015,3.1
A,NM12,ED5-8,Y20-64,T,PC,NL,2022,12.6
A,NM12,ED5-8,Y20-64,T,PC,NO,2015,2.3
A,NM12,ED5-8,Y20-64,T,PC,NO,2022,10.2
A,NM12,ED5-8,Y20-64,T,PC,PL,2015,10.8
A,NM12,ED5-8,Y20-64,T,PC,PL,2022,17.6
A,NM12,ED5-8,Y20-64,T,PC,PT,2015,6
A,NM12,ED5-8,Y20-64,T,PC,PT,2022,13
A,NM12,ED5-8,Y20-64,T,PC,RO,2015,31.3
A,NM12,ED5-8,Y20-64,T,PC,RO,2022,43.2
A,NM12,ED5-8,Y20-64,T,PC,RS,2015,28.1
A,NM12,ED5-8,Y20-64,T,PC,RS,2022,34.3
A,NM12,ED5-8,Y20-64,T,PC,SE,2015,2.9
A,NM12,ED5-8,Y20-64,T,PC,SE,2022,17.7
A,NM12,ED5-8,Y20-64,T,PC,SI,2015,6.1
A,NM12,ED5-8,Y20-64,T,PC,SI,2022,20.4
A,NM12,ED5-8,Y20-64,T,PC,SK,2015,10.6
A,NM12,ED5-8,Y20-64,T,PC,SK,2022,34.4
A,NM12,ED5-8,Y20-64,T,PC,TR,2022,54
A,NM12,ED5-8,Y20-64,T,PC,UK,2015,8
A,NM12,ED5-8,Y25-29,F,PC,AL,2022,44.4
A,NM12,ED5-8,Y25-29,F,PC,AT,2015,3
A,NM12,ED5-8,Y25-29,F,PC,AT,2022,8.2
A,NM12,ED5-8,Y25-29,F,PC,BE,2015,8.1
A,NM12,ED5-8,Y25-29,F,PC,BE,2022,10.2
A,NM12,ED5-8,Y25-29,F,PC,BG,2015,22.8
A,NM12,ED5-8,Y25-29,F,PC,BG,2022,50.2
A,NM12,ED5-8,Y25-29,F,PC,CH,2015,0
A,NM12,ED5-8,Y25-29,F,PC,CH,2022,3
A,NM12,ED5-8,Y25-29,F,PC,CY,2015,15.8
A,NM12,ED5-8,Y25-29,F,PC,CY,2022,36.8
A,NM12,ED5-8,Y25-29,F,PC,CZ,2015,4.7
A,NM12,ED5-8,Y25-29,F,PC,CZ,2022,16.8
A,NM12,ED5-8,Y25-29,F,PC,DE,2015,3.4
A,NM12,ED5-8,Y25-29,F,PC,DE,2022,NA
A,NM12,ED5-8,Y25-29,F,PC,DK,2015,1.5
A,NM12,ED5-8,Y25-29,F,PC,DK,2022,8.3
A,NM12,ED5-8,Y25-29,F,PC,EE,2015,1.7
A,NM12,ED5-8,Y25-29,F,PC,EE,2022,7.5
A,NM12,ED5-8,Y25-29,F,PC,EL,2015,18.2
A,NM12,ED5-8,Y25-29,F,PC,EL,2022,23.5
A,NM12,ED5-8,Y25-29,F,PC,ES,2015,8.6
A,NM12,ED5-8,Y25-29,F,PC,ES,2022,13.2
A,NM12,ED5-8,Y25-29,F,PC,EU27_2020,2015,8.1
A,NM12,ED5-8,Y25-29,F,PC,FI,2015,1.7
A,NM12,ED5-8,Y25-29,F,PC,FI,2022,9.4
A,NM12,ED5-8,Y25-29,F,PC,FR,2015,4.1
A,NM12,ED5-8,Y25-29,F,PC,FR,2022,16.1
A,NM12,ED5-8,Y25-29,F,PC,HR,2015,14.7
A,NM12,ED5-8,Y25-29,F,PC,HR,2022,14.9
A,NM12,ED5-8,Y25-29,F,PC,HU,2015,10.9
A,NM12,ED5-8,Y25-29,F,PC,HU,2022,28.9
A,NM12,ED5-8,Y25-29,F,PC,IE,2015,6.1
A,NM12,ED5-8,Y25-29,F,PC,IE,2022,5.8
A,NM12,ED5-8,Y25-29,F,PC,IS,2015,0
A,NM12,ED5-8,Y25-29,F,PC,IT,2015,16.9
A,NM12,ED5-8,Y25-29,F,PC,IT,2022,21.1
A,NM12,ED5-8,Y25-29,F,PC,LT,2015,5.2
A,NM12,ED5-8,Y25-29,F,PC,LT,2022,16.5
A,NM12,ED5-8,Y25-29,F,PC,LU,2015,1.3
A,NM12,ED5-8,Y25-29,F,PC,LU,2022,3.4
A,NM12,ED5-8,Y25-29,F,PC,LV,2015,3.3
A,NM12,ED5-8,Y25-29,F,PC,LV,2022,33.5
A,NM12,ED5-8,Y25-29,F,PC,ME,2015,20.8
A,NM12,ED5-8,Y25-29,F,PC,ME,2022,37.2
A,NM12,ED5-8,Y25-29,F,PC,MK,2015,33.4
A,NM12,ED5-8,Y25-29,F,PC,MT,2015,14.9
A,NM12,ED5-8,Y25-29,F,PC,MT,2022,35.3
A,NM12,ED5-8,Y25-29,F,PC,NL,2015,1.1
A,NM12,ED5-8,Y25-29,F,PC,NL,2022,8.7
A,NM12,ED5-8,Y25-29,F,PC,NO,2015,3.6
A,NM12,ED5-8,Y25-29,F,PC,NO,2022,4.6
A,NM12,ED5-8,Y25-29,F,PC,PL,2015,11.8
A,NM12,ED5-8,Y25-29,F,PC,PL,2022,15.4
A,NM12,ED5-8,Y25-29,F,PC,PT,2015,3.6
A,NM12,ED5-8,Y25-29,F,PC,PT,2022,10
A,NM12,ED5-8,Y25-29,F,PC,RO,2015,28.7
A,NM12,ED5-8,Y25-29,F,PC,RO,2022,40.2
A,NM12,ED5-8,Y25-29,F,PC,RS,2015,24
A,NM12,ED5-8,Y25-29,F,PC,RS,2022,25.5
A,NM12,ED5-8,Y25-29,F,PC,SE,2015,0
A,NM12,ED5-8,Y25-29,F,PC,SE,2022,15.2
A,NM12,ED5-8,Y25-29,F,PC,SI,2015,8.5
A,NM12,ED5-8,Y25-29,F,PC,SI,2022,16.5
A,NM12,ED5-8,Y25-29,F,PC,SK,2015,5.6
A,NM12,ED5-8,Y25-29,F,PC,SK,2022,25
A,NM12,ED5-8,Y25-29,F,PC,TR,2022,48.4
A,NM12,ED5-8,Y25-29,F,PC,UK,2015,4.3
A,NM12,ED5-8,Y25-29,M,PC,AL,2022,39.2
A,NM12,ED5-8,Y25-29,M,PC,AT,2015,7.2
A,NM12,ED5-8,Y25-29,M,PC,AT,2022,9.2
A,NM12,ED5-8,Y25-29,M,PC,BE,2015,5.3
A,NM12,ED5-8,Y25-29,M,PC,BE,2022,8.7
A,NM12,ED5-8,Y25-29,M,PC,BG,2015,10.6
A,NM12,ED5-8,Y25-29,M,PC,BG,2022,30.5
A,NM12,ED5-8,Y25-29,M,PC,CH,2015,2
A,NM12,ED5-8,Y25-29,M,PC,CH,2022,3.6
A,NM12,ED5-8,Y25-29,M,PC,CY,2015,7.4
A,NM12,ED5-8,Y25-29,M,PC,CY,2022,24.3
A,NM12,ED5-8,Y25-29,M,PC,CZ,2015,6.5
A,NM12,ED5-8,Y25-29,M,PC,CZ,2022,13.5
A,NM12,ED5-8,Y25-29,M,PC,DE,2015,5.2
A,NM12,ED5-8,Y25-29,M,PC,DE,2022,NA
A,NM12,ED5-8,Y25-29,M,PC,DK,2015,0
A,NM12,ED5-8,Y25-29,M,PC,DK,2022,11.6
A,NM12,ED5-8,Y25-29,M,PC,EE,2015,0.5
A,NM12,ED5-8,Y25-29,M,PC,EE,2022,6.8
A,NM12,ED5-8,Y25-29,M,PC,EL,2015,18.1
A,NM12,ED5-8,Y25-29,M,PC,EL,2022,21
A,NM12,ED5-8,Y25-29,M,PC,ES,2015,5.1
A,NM12,ED5-8,Y25-29,M,PC,ES,2022,7.5
A,NM12,ED5-8,Y25-29,M,PC,EU27_2020,2015,6.1
A,NM12,ED5-8,Y25-29,M,PC,FI,2015,0
A,NM12,ED5-8,Y25-29,M,PC,FI,2022,6.2
A,NM12,ED5-8,Y25-29,M,PC,FR,2015,3.2
A,NM12,ED5-8,Y25-29,M,PC,FR,2022,18.5
A,NM12,ED5-8,Y25-29,M,PC,HR,2015,9.4
A,NM12,ED5-8,Y25-29,M,PC,HR,2022,17.8
A,NM12,ED5-8,Y25-29,M,PC,HU,2015,2.5
A,NM12,ED5-8,Y25-29,M,PC,HU,2022,24.3
A,NM12,ED5-8,Y25-29,M,PC,IE,2015,6.6
A,NM12,ED5-8,Y25-29,M,PC,IE,2022,7.7
A,NM12,ED5-8,Y25-29,M,PC,IS,2015,3.3
A,NM12,ED5-8,Y25-29,M,PC,IT,2015,8.8
A,NM12,ED5-8,Y25-29,M,PC,IT,2022,24.3
A,NM12,ED5-8,Y25-29,M,PC,LT,2015,7.5
A,NM12,ED5-8,Y25-29,M,PC,LT,2022,14
A,NM12,ED5-8,Y25-29,M,PC,LU,2015,1
A,NM12,ED5-8,Y25-29,M,PC,LU,2022,3.8
A,NM12,ED5-8,Y25-29,M,PC,LV,2015,3.5
A,NM12,ED5-8,Y25-29,M,PC,LV,2022,32.5
A,NM12,ED5-8,Y25-29,M,PC,ME,2015,19.8
A,NM12,ED5-8,Y25-29,M,PC,ME,2022,34.1
A,NM12,ED5-8,Y25-29,M,PC,MK,2015,29.6
A,NM12,ED5-8,Y25-29,M,PC,MT,2015,7.6
A,NM12,ED5-8,Y25-29,M,PC,MT,2022,33.8
A,NM12,ED5-8,Y25-29,M,PC,NL,2015,0.3
A,NM12,ED5-8,Y25-29,M,PC,NL,2022,2.4
A,NM12,ED5-8,Y25-29,M,PC,NO,2015,0.9
A,NM12,ED5-8,Y25-29,M,PC,NO,2022,5
A,NM12,ED5-8,Y25-29,M,PC,PL,2015,7.4
A,NM12,ED5-8,Y25-29,M,PC,PL,2022,9.6
A,NM12,ED5-8,Y25-29,M,PC,PT,2015,1.8
A,NM12,ED5-8,Y25-29,M,PC,PT,2022,4.8
A,NM12,ED5-8,Y25-29,M,PC,RO,2015,27.3
A,NM12,ED5-8,Y25-29,M,PC,RO,2022,38
A,NM12,ED5-8,Y25-29,M,PC,RS,2015,12.4
A,NM12,ED5-8,Y25-29,M,PC,RS,2022,29
A,NM12,ED5-8,Y25-29,M,PC,SE,2015,1.1
A,NM12,ED5-8,Y25-29,M,PC,SE,2022,10.2
A,NM12,ED5-8,Y25-29,M,PC,SI,2015,4
A,NM12,ED5-8,Y25-29,M,PC,SI,2022,22.2
A,NM12,ED5-8,Y25-29,M,PC,SK,2015,4.8
